,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
2020-03-24,0.6804203840789537,0.6913988186259025,0.19592636407221733,,0.21103575722236756,0.28135569433766433,0.36783355587369704,0.3681219280098774,0.2711216725682225,0.6759755886046701,0.31401570838446774,0.317798943689792,0.4364683435921142,0.515555187820547,0.48862685154231594,0.4784983196264453,0.5742385166991814,0.1876444431447491,0.1960881068362277,0.7516595692767545,0.8215849978213852,,0.35221228784592734,0.4019056040926376,0.6882171972671275,0.37136621405952647,0.6859089069332523
2020-03-25,0.7265819268691031,0.6516282707486155,0.28132670496645307,,0.21549396129838927,0.29828572691901667,0.2895800935557849,0.47354385791420117,0.3879639105148577,0.46880818637719246,0.31780125729357256,0.42275097141844287,0.5002282126529313,0.5810842260381296,0.5156214582181522,0.5722877764170611,0.4847405538985836,0.18385318846513823,0.22677089713130333,0.9248486103196739,0.6314977047829551,0.5821420659421276,0.2938607186031144,0.419694193674865,0.6611270689689832,0.516973683455445,0.5387093121082049
2020-03-26,0.5290653885880316,0.6182941168187915,0.4915233903416752,0.9192696164535726,0.2709385561973037,0.2601550085055963,0.3447193158418947,0.5504710027951031,0.2911468318315828,0.43841631873410963,0.35227414355756087,0.5256709493060553,0.32095140660476634,0.5335715578511445,0.5065098014037286,0.6510149545696239,0.4718618647246539,0.19575972985988419,0.27984142514124627,0.5164347152753462,0.5833940505838937,0.5390223847662633,0.4264331568781815,0.4517801114450545,0.6697805375400252,0.4320786579516778,0.6785375345266563
2020-03-27,0.5294483803540192,0.6222615182079948,0.27626781273052436,0.9670365793981327,0.30114359116824946,0.2913881334424837,0.2661333467573094,0.48942612970569155,0.24510266268753023,0.635524417201682,0.20682098988704348,0.3530377340939701,0.48849715993353493,0.6374172974028448,0.41849515544039195,0.5246315789564141,0.44018782914095866,0.20073142510553688,0.2859184926538405,0.46165256544965316,0.5896716406528588,0.5485343676181843,0.3443879943271902,0.39670435245754865,0.6967752170242165,0.44800228611778675,0.6193305076345843
2020-03-28,0.4448163318881209,0.4991211969776638,0.2580596888312479,0.8209397896260775,0.3243087104924433,0.2866820375358397,0.29012845074782323,0.38762789618069415,0.2594733540766887,0.5677661642712959,0.20613656557464308,0.2808746657633869,0.5931117625497369,0.4552960671696429,0.48219388522412276,0.4816308161542385,0.4361249828479101,0.28441226608084585,0.33989790384067575,0.35917736554571345,0.7679934255085478,0.42571566743521416,0.3744806605350717,0.26187347431534924,0.5792019153663327,0.4305492614218934,0.6888688927850881
2020-03-29,0.4672398271335658,0.5928843892785464,0.3004851875850676,0.7417355289706392,0.24215933784750798,0.34493387946756887,0.32117764458588743,0.41116280436219704,0.2888685091815481,0.66504055099704,0.23959400994967772,0.3103415121061552,0.4147185156506584,0.5364738632141367,0.3943671518126625,0.5718314935299388,0.33901301462768335,0.2422932049726745,0.4077696276951984,0.5632633307620414,0.5805263978910441,0.44030265908862,0.33623092268087995,0.26380849416016633,0.5567882533310363,0.4602652674617473,0.7176211945995602
2020-03-30,0.5014553440954675,0.5071145626303164,0.4120041480142401,0.7245406887461574,0.22252114184449237,0.4062411361684531,0.2654611847897472,0.24786133572614225,0.2995972829700462,0.7026772588066179,0.2782918251373994,0.3697182386038289,0.4556738753614205,0.5887350577147469,0.35737983572641174,0.6397680281849905,0.36827513501620174,0.342719553704753,0.44096384225358315,0.39801238922903615,0.9070372188294268,0.6282460132643651,0.3139856350196234,0.5991239180103529,0.5651583731797216,0.4508586843255955,0.5856717357775916
2020-03-31,0.4865895256742137,0.5400088117158431,0.47569409184408606,0.5341337892066642,0.15261757068785056,0.45422838397345766,0.26800172444097015,0.2088836094935827,0.3613486105532454,0.4651153081227588,0.3167395546495231,0.33776487225143426,0.4196441677988775,0.6101585880192163,0.3767518054038712,0.6700374865411455,0.3919087282921665,0.2006793984384144,0.42345505493566316,0.3671558408603777,0.6806579279068871,0.5265250550653526,0.320497732220172,0.3298705566065001,0.5829113836697353,0.4644942477042503,0.6529244755819499
2020-04-01,0.5109533892271926,0.5348421530193056,0.42161341011737924,0.7288612196875099,0.1511181411453131,0.4131011948547522,0.2580692116812401,0.2566605994281182,0.34949598346656313,0.2998067648467328,0.28054309347515977,0.3113376469877096,0.4070712057896232,0.471569113046609,0.5257609917423162,0.7237937255440168,0.36640048981259615,0.2776636469089195,0.2905803756151449,0.41114218699563665,0.5546958812096933,0.7006463587172428,0.3211866951547482,0.40194831416516696,0.6302927938999141,0.4007674502319928,0.7204920673181081
2020-04-02,0.43261795490730587,0.5425016634278815,0.3480791901982549,0.8023408464323797,0.1902481203437164,0.27239617192097737,0.20882034979531017,0.21578091602986385,0.46494130744205475,0.41287320701377295,0.303237953487415,0.3077686917897442,0.34639580731493347,0.417489474044285,0.5770499339481213,0.780024204920268,0.4036028507126382,0.25818997188444226,0.17059282753751048,0.47464906083697095,0.5674187373472236,0.44973239905378987,0.3164011738900873,0.4496170685187984,0.4796853188551541,0.2788336223402539,0.7178292334349352
2020-04-03,0.5343613016052317,0.5412335440155588,0.34330075082931044,0.6592832621484871,0.25755778898170656,0.3520833752252485,0.23191155191642915,0.24029580686411373,0.4002270545267098,0.4078836158843371,0.3249513680618048,0.32647991198265597,0.4090101513821584,0.45547527320726755,0.4849118121718861,0.6652217888436226,0.44825144050830246,0.3354804487962973,0.32156538490793674,0.565942078035058,0.5900520507927446,0.47199714978331864,0.37274998821003874,0.22654515327065988,0.45665442866648026,0.24466557252007182,0.776830348304699
2020-04-04,0.78148147926516,0.5936976757773774,0.3071579789356265,0.5737298912601932,0.2036057856081368,0.2360211666363075,0.3109002970231325,0.32272653656279027,0.3843848834277082,0.6281061110854645,0.15072614883592644,0.3587024571770865,0.5380995280902988,0.34308569145970785,0.5355134594911903,0.4807616219206512,0.5082138770485135,0.6490113065286846,0.2767631148841309,0.43627624742721705,0.6330236583928374,0.4604944678630423,0.3345944854531391,0.2185574381788001,0.5235996643651711,0.30691097592160427,0.6171673205844344
2020-04-05,0.5623247856430084,0.6161981891501352,0.21178846674416887,0.472704471598911,0.2044281009021489,0.259450840382697,0.2556998082570257,0.44225327311355117,0.3075443131698663,0.6941781776994368,0.17584238151957696,0.35413858947321614,0.3914815559457276,0.2824478179929342,0.6230544866797199,0.59600736620961,0.5600075109928112,0.4038189325324022,0.29300782217014876,0.5006806689352451,0.6814770454517398,0.47666696878049536,0.28186053917696036,0.21852372787767532,0.5422662242146021,0.28818470611642727,0.6223389210998326
2020-04-06,0.6566321397230095,0.5242924451997766,0.34354859026259277,0.43232921399209845,0.255670330914205,0.401997584462949,0.1656583397192978,0.3872372147313504,0.313487726172236,0.2828033454396035,0.2407944717246194,0.3274454412602574,0.4663541439047172,0.25068944600381216,0.5366926520517661,0.6769249243480374,0.5723651390571682,0.4437611347815344,0.34335211450393294,0.48834596383889173,0.6879596207566498,0.4996172990810122,0.326684067480064,0.2370788491952643,0.4543859558024843,0.3054701154260999,0.6069965523630009
2020-04-07,0.6168190604879932,0.6596075557220856,0.24829930352836943,0.41040542053663703,0.2277828204774174,0.24624197951171167,0.1813086490252808,0.41023744263722184,0.2359048220908006,0.2604639203293177,0.16334614460928984,0.333372653423465,0.49378300151377963,0.24854856975564954,0.612791738453481,0.3375595207102922,0.5393829275126988,0.35032505526196106,0.19642690230155754,0.4448974753919962,0.6274910470343135,0.4529784210976736,0.2866827905486341,0.23642894070819104,0.46584108921431927,0.22598706551784317,0.5697510006068737
2020-04-08,0.6260376992284665,0.6111552516092029,0.6323216220510001,0.708412076451849,0.25710019386658806,0.26574686755480614,0.19617280431402173,0.44349264012396294,0.3701528408636283,0.27208436529910984,0.16083343110822512,0.3638709265268046,0.46256790937829423,0.26495428091699535,0.6389886269381625,0.23927216331263704,0.535791175072528,0.3635066028737966,0.19188216165875943,0.4876918639621916,0.6617084366274826,0.49464176901941503,0.3526246567351997,0.24601350287923357,0.47445200574519314,0.2656824221010962,0.6134484835438493
2020-04-09,0.35966430945455274,0.6415480291927363,0.31885315726972646,0.46744799135963727,0.26685847311746924,0.22036339854285872,0.21975876426753835,0.26415481445490935,0.39185981799658287,0.2937209789094988,0.1810377721240176,0.38895319222029273,0.43916732157191374,0.3725131463162916,0.5111186347712396,0.1600161850010339,0.4912597304000812,0.45651976557432483,0.23484527687306786,0.45123074460858625,0.6240098740887077,0.58661313719335,0.34887916302400157,0.3487983959157975,0.49613913240329993,0.25897783881880215,0.5660754834344234
2020-04-10,0.34364129897250506,0.6188927082516851,0.25177088024613,0.364956739045613,0.3037521840592195,0.20756648274407885,0.20923049418821485,0.3019746950489272,0.22416557394934591,0.40598718435197667,0.2021334953292228,0.36489079446145056,0.441122640353299,0.5007739231298146,0.23994067880839076,0.21632298375704162,0.5614342093923582,0.360133827542744,0.2336699904334455,0.7389748619362926,0.48905098503542527,0.46826020025983445,0.3601472815207637,0.7836513139159554,0.5071853977679397,0.2621173399250321,0.5485684106143998
2020-04-11,0.41084338939802945,0.6769904550191788,0.2604182967703885,0.40400835915716593,0.32953680795187235,0.47139605673029644,0.21934759834524975,0.27024883446450976,0.2437809940972312,0.3572073606101804,0.20208762755597665,0.3678303657185651,0.40102575405358115,0.6121621594926258,0.36461965651630823,0.1786156866454093,0.6543776388719432,0.285913753926516,0.20986302444952287,0.32197991619709193,0.5822571967224683,0.4614015695269471,0.2597747358646953,0.6540633012764472,0.4865753569505531,0.29652408406309466,0.5478741938086722
2020-04-12,0.3519412945785016,0.7083409810776903,0.24755286401974902,0.2955448899353732,0.3804760040451308,0.4053305295786747,0.22382149079859154,0.29022852381497366,0.2564963974894497,0.21633580107129843,0.20338340789264767,0.4092150180711414,0.3346401575677042,0.4384997297424097,0.2880439426371459,0.164236054582057,0.7281686112035557,0.36170428427092927,0.2208131196574432,0.4631481125385753,0.6921394315431058,0.5299480536539699,0.19904988346337874,0.645851478416949,0.4997726407655113,0.27628654015939685,0.5845620233167077
2020-04-13,0.35839104405840816,0.7807073253500467,0.21130758525651328,0.2566653777402572,0.3990556886507327,0.40195501923839433,0.2465676354832405,0.3419440847584705,0.4910175473221408,0.32855674098707227,0.19465903477242552,0.36062391685228967,0.3180771654121051,0.48052986635603967,0.1907844989585224,0.13129919112982455,0.749104064791168,0.30290715652117806,0.23754137682253468,0.3500357054630845,0.5077409474197696,0.4966011299783336,0.18015893772819028,0.36478915713616833,0.7832687940815145,0.26265926106195975,0.614831881916413
2020-04-14,0.3918114334092593,0.6633660786675514,0.24422052382050888,0.3780889143312841,0.47339521521662153,0.2788480503542807,0.2594933194029929,0.31775669068044826,0.2981965034987868,0.4720808785558368,0.20366747873234411,0.3730407037435968,0.3225616897917292,0.4588144271991056,0.26832899634642254,0.17039575745021848,0.6232380324148656,0.2522270029746496,0.23648488132612036,0.32753697009256805,0.2451316628270233,0.3788310377469794,0.19566105851687482,0.3892116913273231,0.8696836371089344,0.263731024258873,0.7074964615900996
2020-04-15,0.46957954487102127,0.6361139828359926,0.2411155608867627,0.2852035380563269,0.4412529003695019,0.29196014084570604,0.2665821552584202,0.2717020754650315,0.26142332402777085,0.33675329120214964,0.18315348934262668,0.37211961173647373,0.39314172925840785,0.398456926178799,0.29317382949242843,0.1604254612343546,0.28065850723250013,0.20764560795681422,0.25569198129263376,0.3811850816652996,0.24747737386178648,0.46302198933342886,0.21803557923063882,0.4107378691662319,0.8238807309372665,0.2978960748332634,0.6312149338354873
2020-04-16,0.3909805333042712,0.5883021456460703,0.2806396811898119,0.3026987725770293,0.34485933259806095,0.2469119679538664,0.27949017378415975,0.5170936080933501,0.24068150410657252,0.3476109100809268,0.1701414239087558,0.3798806661045757,0.4104120247774266,0.2507662173199828,0.43508145337567355,0.15354102277583082,0.32482649881603637,0.2305397916884644,0.24111034878321477,0.48158752145951605,0.3090150700194073,0.33931472280091346,0.24614584079545623,0.39921680899486545,0.7856734399187892,0.32092586129269324,0.6117508302461219
2020-04-17,0.3164365685957636,0.4728626792787707,0.31710810554498686,0.3599320181575124,0.3610343919335317,0.1930484253009655,0.3125720432766689,0.34165740388468707,0.25102670070233235,0.18311418174902633,0.17183523405993487,0.3903283124992649,0.39151678597521533,0.2397730208977294,0.28905170656893564,0.11579838930406357,0.5090257938752524,0.21670464162800873,0.23233499485592382,0.392113102835336,0.2542973470494768,0.32430246908155563,0.28984920270835757,0.3058369639737506,0.6228652296429438,0.304709529799396,0.6681613208314506
2020-04-18,0.5822210930324195,0.5072068718705998,0.33442892274982117,0.543035988913671,0.12506668965643486,0.1982708953858402,0.3407053828478588,0.3443068813367952,0.2612468194327716,0.3297279128232198,0.16574038812546718,0.3813419548713216,0.39709171186708725,0.2658391885031361,0.3485340244278492,0.15310312800149772,0.32161304075418234,0.2604835333720074,0.23240805500301756,0.379948711102053,0.32642055746021065,0.32602455260677754,0.27604370073011414,0.35808730843775616,0.4139726574237981,0.22558210230181455,0.7255805964274017
2020-04-19,0.3207120543125123,0.4324234214082528,0.35226924318183483,0.39933567426352806,0.2230872153535016,0.20863555364607236,0.28473090415129043,0.3230769776248887,0.25712925363024114,0.3102941891164016,0.15503919130941704,0.3974600349728572,0.37405957759363445,0.3796553121473881,0.38201341693357077,0.14584390941133477,0.28865902581351915,0.28214810159177894,0.2786030395652138,0.43829706303836335,0.39314490798128393,0.3275144538087578,0.28416298842165394,0.3855107112503646,0.4571433767204776,0.22816287453845147,0.7141428596032494
2020-04-20,0.3951685163139469,0.4755264818924395,0.4024532445998583,0.5033861232917789,0.18815287971879635,0.2575086171863662,0.29922362100744826,0.2682830832059429,0.27372508045724825,0.1863740926017848,0.18143873698638976,0.36983152629688315,0.3649373360649359,0.17952326990774928,0.44412145793371394,0.19919810600783905,0.3401183121219593,0.25136080282204065,0.288346358163007,0.3002227006316548,0.15849543770900643,0.3230469467456718,0.2690713981155651,0.40003728094046065,0.5358611567066679,0.24557492476326126,0.7658050526049343
2020-04-21,0.37598345271535727,0.29864054821722363,0.4672633818039901,0.4957636359456861,0.11187242364357436,0.27025230591707583,0.26749039436087746,0.25596530001590484,0.27881278017238664,0.12615172536473238,0.19576946752378258,0.3219726134775868,0.38031794803404684,0.300912996608704,0.6340160430053822,0.2547041372698806,0.205500440744943,0.3078955580037202,0.27360348560126707,0.3002526141334508,0.16770696064432367,0.4116414732553304,0.33178635875416884,0.4284195616428176,0.6002195369031993,0.23005705938507015,0.8141164600979299
2020-04-22,0.4106314968112881,0.31723558044207206,0.46405084537585795,0.5385016061398243,0.1261268516273394,0.32692034106954765,0.23146689534120882,0.36108650998036307,0.34462109953755515,0.1475370211514574,0.22405549828005566,0.3087256861513695,0.5841728995399795,0.16987152856770663,0.47779259219502923,0.13856203061832836,0.35712662789695293,0.21974587121957836,0.3102384809880534,0.3351461005106967,0.1611270547934836,0.39748803104100455,0.3925071248056589,0.44377114542984675,0.5732576390569668,0.29566594284074355,0.8129318177463281
2020-04-23,0.46751831944275796,0.19223330099903208,0.2052934418813262,0.37592275809891973,0.1377010108356148,0.2625657376540091,0.30111646562991834,0.41174131814469994,0.39683713024272976,0.18233101606014182,0.2523468306127609,0.3123610525782007,0.3223431329862197,0.2493161961801902,0.25732701935679747,0.19489442673837756,0.45950639280183403,0.2791857916906566,0.21455026595587504,0.3264392179483747,0.18649505929337215,0.420933756863452,0.2875484702978992,0.5281164069758566,0.6820529133145135,0.31611083965735354,0.802460739726422
2020-04-24,0.6378036537308633,0.22410836404832843,0.22360702264866167,0.29435977689890075,0.10507416000719812,0.2821023873974434,0.37645305665578466,0.5612275718465598,0.33541146145772255,0.1599030364080676,0.22780130912839908,0.34644434671762386,0.36075214662119565,0.3057362579476585,0.324981251745995,0.1462725238884131,0.43300248517560547,0.19343791129748333,0.27452387317220117,0.33627601031491555,0.19323385855142752,0.5042157470152193,0.27043804203943306,0.5156569381907498,0.4852288174651009,0.33520836164694684,0.8382196147401185
2020-04-25,0.6285651279687033,0.2811108612715077,0.20101292755315725,0.3220263211452981,0.16493127041665467,0.3047971813898849,0.4388581259433939,0.2774375438344958,0.34856945179126037,0.266670666654101,0.24606966214551346,0.36941494120225227,0.36053114044466694,0.3750480167028429,0.2859370310824204,0.2579488235813101,0.28101632821523354,0.21052782371452525,0.29137543561389345,0.3514537258983806,0.21786247674321743,0.4290573380900762,0.2833622286244888,0.5462530430291703,0.6783610470481318,0.3072600577779379,0.8894210623889696
2020-04-26,0.6182504640040093,0.19348750747047236,0.3979828557245906,0.21824010019888546,0.20962814929444462,0.31544855128239124,0.44283820710446103,0.3434047945639716,0.31261567500474996,0.35733528151645,0.23646551274374497,0.29458929519948246,0.33591067014621007,0.21522557181192628,0.3158694712499962,0.12778137831797265,0.1690687044872833,0.23967046691961652,0.3130810439578494,0.3956013610943385,0.23945000307644154,0.32617026463626314,0.23369800786292477,0.5048315811565951,0.7651333174888948,0.32628605998253546,0.5806099472119123
2020-04-27,0.6300822762567138,0.2761984214929021,0.4505665384343647,0.2639007790024426,0.22006749564750616,0.3182298108028549,0.3488109310055066,0.2763780970309308,0.35803891857271813,0.34803919819632095,0.24277419010810988,0.3121896927346689,0.3388325293533512,0.18114019924998387,0.3836224812077147,0.14730779035397853,0.3469941767389813,0.25372724381502143,0.3181816796079599,0.3763523818214885,0.3175305616579171,0.3622067397169446,0.2171647415752458,0.4577728293246678,0.7118452048099758,0.31652946912684776,0.600391263073124
2020-04-28,0.594093415629072,0.31976059565337317,0.26509044002661253,0.3089764116840441,0.21404922007247668,0.5348516307512684,0.18432449136967166,0.3892123253360794,0.3969133723727108,0.38164060276411477,0.255885648200513,0.2913085051628593,0.33093858919669805,0.25551904627204425,0.18093037835056935,0.136434580654083,0.15833572264534554,0.16393521668629407,0.22994894779659858,0.349028594456328,0.4954746987106051,0.4034665196260978,0.2721484573314628,0.42973956987122,0.4032911489525404,0.2725244520835346,0.6183098594377462
2020-04-29,0.551783515448734,0.38287173292245286,0.22695195006473412,0.2744790661652004,0.308297793041618,0.31641831746500676,0.35325836699650287,0.2685527034349271,0.43269322965738677,0.2832729810476946,0.24684935326182375,0.3018227521807387,0.32965762817891126,0.30519246146404255,0.271443722756707,0.1390906778044055,0.17956304035790405,0.2267828993689895,0.28668863511495984,0.347757692839884,0.498046751566996,0.4689321761659817,0.3247335019483156,0.6529300416586601,0.511202741383299,0.27425436035216827,0.39197834948751986
2020-04-30,0.398811994327996,0.1945808681560133,0.2699179059564648,0.3163569963016966,0.21378483899342945,0.35720186883491994,0.3085465385613964,0.15281413193276228,0.5142116129254629,0.12168783786873912,0.2672975835300551,0.3117772518891835,0.3923566836586751,0.19478683715060544,0.1274896757894327,0.14922751997415631,0.15779074565357143,0.22982015014468468,0.19965644947981032,0.3648839071832265,0.22536445221995266,0.3895269227694083,0.33556528513306993,0.4438492351748408,0.24423890434842827,0.3247188413401114,0.13898347466732688
2020-05-01,0.2140800026490992,0.3204311270167978,0.2964266452822811,0.37266343509195254,0.19136299611282373,0.3826139752561235,0.24170914636645208,0.1549161440854837,0.5143559488917688,0.23262046119098234,0.2204009624890079,0.3525368221889917,0.3543319859074554,0.31398225290357257,0.12482631217963458,0.12260290224177209,0.36812466123580434,0.18825604574514174,0.2091359556377042,0.32685839638493475,0.21737514560883753,0.21508900819264612,0.37616222176252223,0.3346134286613129,0.47145122815316065,0.2860759034939622,0.15122847056897581
2020-05-02,0.2212172783555826,0.31295168398493517,0.3320287922861407,0.41256110696620085,0.2136236780525798,0.42037459026097695,0.2570227667420502,0.16631978741003475,0.4696984316108305,0.18076516165145498,0.2321137709769022,0.333034906424601,0.35123999704649134,0.3033134694712702,0.11500307491928075,0.19173373141594674,0.17510884561344628,0.1931378528209672,0.22881137261025863,0.3891708379897232,0.24025678010197732,0.29073639558321657,0.3685848834468147,0.26487729316011777,0.4949174193997711,0.27267979041289087,0.21209941165838989
2020-05-03,0.3744925020597389,0.24211441108169257,0.23679768243963623,0.28942419970161803,0.20261564665904283,0.5449465386595463,0.2892655026476705,0.1542168831523965,0.46146749262644304,0.26023102609808846,0.24180325501579816,0.6015086921974894,0.3922643484672763,0.15557811576889008,0.11723064448515666,0.16428407017970637,0.14089492461473943,0.1799128414101304,0.24063984370365504,0.3262565136945634,0.25303040889991435,0.1527410507915246,0.35374398800093704,0.24919824956267866,0.20007433199432992,0.2761563548384678,0.11433676574321583
2020-05-04,0.23363714006214678,0.1600329378852617,0.24415922735778361,0.24774090750772504,0.2047937807778391,0.5998610211803233,0.25693910748602583,0.17591673875021163,0.4807322920368974,0.3585939016713608,0.155450087944811,0.7125073386397492,0.4334465246760051,0.2970230605818434,0.21983096078620953,0.18101347153523734,0.20612694124195877,0.1895426047067505,0.2972693462869817,0.31808851104779906,0.20325458372549426,0.1567543810811577,0.4220456513196044,0.2799133459476754,0.5424162623358755,0.30805027977957755,0.2857062480947254
2020-05-05,0.27949090870334975,0.30594114822939805,0.20639750802259085,0.3127416746141656,0.22694421327568565,0.5570777450191312,0.3447176157962494,0.19010744133894386,0.4200302802752908,0.26841771952659416,0.1710646899288221,0.7244477408272156,0.45908799232314956,0.3608789693542736,0.2357266600470959,0.33986156501942394,0.1808736855360081,0.19747325404990188,0.27804075228601366,0.33745439179642495,0.28581881039239454,0.1745404366276825,0.46711714685844874,0.28700655350233756,0.39944834542407703,0.21727183572282338,0.3474309465341938
2020-05-06,0.263496703669275,0.28779285373609736,0.23449939293258923,0.31628626190115317,0.24747882240085234,0.4233362687861042,0.37527268470876884,0.2131897588290545,0.41003156335237023,0.2152170379327874,0.19137106141295343,0.7979724971343441,0.4760256876454008,0.25490228683614435,0.251236485053596,0.1839973242210281,0.19921567194527326,0.22614333375312523,0.29242831638239175,0.3519699241785767,0.25124410818382287,0.18265339364212044,0.5665057346110157,0.2266434156756397,0.39426877523401,0.18090308605936317,0.23740097882862465
2020-05-07,0.30154920173091954,0.23189282579009685,0.17028656517015867,0.2730863133660813,0.282145642799833,0.2672311285594333,0.17010154368955255,0.18852991759747248,0.35028822749961325,0.2901546945836484,0.20390896486371432,0.41887138693022097,0.39637052270752915,0.31457244132236756,0.1772341689444217,0.17853624174380883,0.1611436486830193,0.2838571646251632,0.30336321505670566,0.32823528747409,0.31964985338810764,0.1415029324611273,0.6037130031120923,0.23833225357458301,0.14891373849349687,0.241593516655136,0.1796872710413047
2020-05-08,0.2586848323247611,0.2037271088091899,0.2547205043145264,0.25499431786526,0.29340705970242126,0.2261033266875653,0.1737343699751032,0.16061263426064828,0.39058887573081014,0.2133475702337441,0.19710195431897848,0.3995290281201736,0.2884404180634697,0.17489384535666774,0.3361295502048427,0.2006382190744668,0.25557330504303394,0.2722594704059911,0.5678073456445817,0.3516229395267621,0.3391106902474163,0.16770473797544622,0.6087644068021422,0.28383374152858143,0.38730784592278655,0.2411176303779905,0.20174766904262054
2020-05-09,0.3042301320649564,0.23112574416997256,0.20033160761605692,0.2726623430785684,0.2715627068540254,0.27796497658632296,0.1471039962129942,0.22267332302753914,0.4119073492001498,0.11222594084595101,0.2216789453286341,0.473807772598879,0.21332205203678412,0.15041807050327988,0.26666706148988206,0.19478368136994753,0.1887933148820166,0.2668918054914659,0.3325533406426254,0.3706982523231391,0.2250166439877064,0.16591338913559875,0.6028934320093381,0.2851341818221878,0.17446562032359067,0.23640992409272144,0.21295141995157385
2020-05-10,0.28332249285770184,0.3132240292233828,0.2454782249667845,0.3121644465403652,0.28332375258228754,0.3198416699874367,0.17720557109772206,0.2611712980104247,0.41060161137081824,0.26160157142899065,0.24803721258775402,0.3710586236281478,0.27963359778371044,0.3265984258609051,0.1824979432588292,0.16187171930520006,0.302129167186639,0.29280312696168925,0.3196586251446176,0.35285817550180093,0.2097818098248212,0.19200420075761285,0.5825576432367369,0.27279456168543353,0.19380505216307906,0.240508251222807,0.28691407402183766
2020-05-11,0.33755586738901144,0.4247790985080548,0.23602323265693143,0.3483387749559383,0.3036491123518671,0.27683693057417336,0.19192515358944653,0.27180530546538456,0.4970609585310896,0.13144252053140534,0.30130387323135815,0.32314283003542715,0.28502490180153783,0.40972955045750814,0.15730156806418297,0.15639893741288338,0.5031615304786623,0.32324711639132886,0.2890898649915963,0.38112168164547744,0.25713992964992716,0.34135119353197546,0.5141135678167349,0.26280903859265414,0.15161332717272316,0.2286110483753548,0.10736494621805245
2020-05-12,0.32352202338669334,0.2617436725649957,0.13385032980846656,0.2779074448416578,0.3120538287005231,0.28312366994001587,0.21697983025637174,0.2745564880203402,0.458002672409878,0.18555038088901243,0.351350263426313,0.32356388038914624,0.22438273823836286,0.22637833695716067,0.13738808536994732,0.17638695435253948,0.23635030155295453,0.3216949514476042,0.2907794859722041,0.4003478265978259,0.24800310032839462,0.11707724132782668,0.4701045585256361,0.26742652393687516,0.16194224181637637,0.23446928127246472,0.11116057532674863
2020-05-13,0.3403505541344,0.30699272014289686,0.16159537877248673,0.34117768750933136,0.30275069719736314,0.3219193364571466,0.2307240345089061,0.2692138425370137,0.5398175696899317,0.21824678668960498,0.30054683110622843,0.34252968729915345,0.18671436430133057,0.1642462723861934,0.17787074803533087,0.20216011978109394,0.12835314214244498,0.30468799176707106,0.32840352110346965,0.3550925768572953,0.2447330853643014,0.07829352312254066,0.47855369785685276,0.26710809892561427,0.18995069079839072,0.1917123214629619,0.11777667027271696
2020-05-14,0.4837033248410193,0.2505424698569207,0.18939142267204492,0.37541296665837487,0.32012459523344367,0.3352350151368261,0.26926599952591085,0.2181481981999379,0.4871626733252621,0.22851927083931425,0.3165780120444989,0.37133341525198477,0.22143370817524657,0.11829421041191415,0.1806966554703889,0.21119628392807677,0.12310887039921974,0.3596159551594617,0.3396361752170916,0.3785582804108714,0.2941861767030011,0.22243857536440242,0.5901240688057666,0.2882437878007209,0.1914206818112668,0.18687560378440266,0.11537357932099603
2020-05-15,0.5441640151340956,0.26514737177131553,0.19426596336425578,0.22647535356843046,0.5893870273870577,0.35946619294325205,0.1646073227585629,0.23344991719947383,0.4596106526502504,0.15514359146056603,0.26067577879308673,0.3801666211096596,0.23607968115910713,0.12629444738678958,0.22645704499969782,0.26824921938579327,0.2169604227196295,0.3325675918495313,0.37072027201263613,0.4090089750670698,0.32409556768119696,0.12732033232620657,0.8070845338292261,0.3118164348114836,0.22435759016447793,0.19157670132024435,0.1022583582700754
2020-05-16,0.6227793611024252,0.3072399567509996,0.1734608600371711,0.26860170002218203,0.2837567739060838,0.4104314728367058,0.12108345604119586,0.22047673189468622,0.49995619025151894,0.26010365033358274,0.2477810959174283,0.36344830129903893,0.2119281129946723,0.2104954820000541,0.18950482052980058,0.2889478799773107,0.11901084937821312,0.28998582602058814,0.3492161804657977,0.3666829239838205,0.3044880129729955,0.14487768546593127,0.8191622731718512,0.29311967797299066,0.26019631311598496,0.197688525095369,0.1339560057232963
2020-05-17,0.5206635698101282,0.1797750001766581,0.14128915171997108,0.27785060354572133,0.24936521962464558,0.377092036666658,0.11372472946259138,0.2153719503212505,0.36433982946765353,0.18986454451641482,0.2694127211882566,0.1844879805992879,0.21935234871097808,0.26408145248583104,0.22436521685554692,0.2984070491644932,0.14339647202143624,0.3648222048982318,0.35218459802200686,0.4308898045044553,0.3193902148301714,0.15358606373047873,0.6065746864254602,0.28065661378671936,0.22793547652939763,0.18733875837938432,0.14395106668101698
2020-05-18,0.30995201505890907,0.25584011524597355,0.19853745327623776,0.323715129088022,0.35605773289636183,0.3880058321572818,0.1328920098023663,0.20153587401559792,0.4064573074302567,0.2682590973417975,0.32060841443207505,0.17042034353115906,0.22789695431057283,0.31889018676630815,0.2152075425382743,0.2819921702554256,0.1833656860300501,0.37478720574655816,,0.4520371742958046,0.34962392341051163,0.17491269302750118,0.5872066698737479,0.2718686475452901,0.22446156687977853,0.19160267257454397,0.24124361005171444
